"","game.key","person.key","game.date","team.key","opponent.key","seq","P_GS","P_CG","P_SHO","P_GF","P_W","P_L","P_SV","P_OUT","P_TBF","P_AB","P_R","P_ER","P_H","P_TB","P_2B","P_3B","P_HR","P_HR4","P_BB","P_IBB","P_SO","P_GDP","P_HP","P_SH","P_SF","P_XI","P_WP","P_BK","P_IR","P_IRS","P_GO","P_AO","P_PITCH","P_STRIKE","teamwon","teamscore","oppscore","prevruns","prevwin","prevloss","subruns","subwin","subloss","holdsest","IP","points"
"38","ANA201504210","pestv001",2015-04-21,"ANA","OAK",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,17,10,1,14,1,1,1,0,0,0,0,1,1,8.5
"39","ANA201504210","pomed001",2015-04-21,"OAK","ANA",1,1,0,0,0,0,1,0,15,25,24,5,4,8,13,2,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,4,5,100,62,0,1,14,0,0,0,9,0,0,0,5,8.5
"40","ANA201504210","santh001",2015-04-21,"ANA","OAK",1,1,0,0,0,1,0,0,18,24,21,1,1,3,6,0,0,1,0,3,0,8,0,0,0,0,0,0,0,0,0,4,6,101,63,1,14,1,0,0,0,0,0,0,0,6,18
"41","ANA201504220","grays001",2015-04-22,"OAK","ANA",1,1,0,0,0,1,0,0,21,25,23,1,1,2,3,1,0,0,0,2,0,7,0,0,0,0,0,1,0,0,0,5,9,95,60,1,9,2,0,0,0,1,0,0,0,7,21.5
"42","ANA201504220","leona001",2015-04-22,"OAK","ANA",3,0,0,0,1,0,0,0,3,6,5,1,1,2,3,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,19,12,1,9,2,1,1,0,0,0,0,0,1,1.5
"43","ANA201504220","morim002",2015-04-22,"ANA","OAK",5,0,0,0,0,0,0,0,3,7,5,3,3,3,3,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,2,21,13,0,2,9,6,0,1,0,0,0,0,1,-3.5
"44","ANA201504220","pestv001",2015-04-22,"ANA","OAK",4,0,0,0,0,0,0,0,1,5,5,2,2,4,8,1,0,1,0,0,0,0,0,0,0,0,0,1,0,2,2,0,1,17,12,0,2,9,4,0,1,3,0,0,0,0.333333333333333,-2.83333333333333
"45","ANA201504220","ramoc001",2015-04-22,"ANA","OAK",3,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,3,2,0,2,9,3,0,1,5,0,0,0,0,-2
"46","ANA201504220","salaf001",2015-04-22,"ANA","OAK",2,0,0,0,0,0,1,0,2,4,2,2,2,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,13,7,0,2,9,1,0,0,6,0,0,0,0.666666666666667,-1.66666666666667
"47","ANA201504220","scrie001",2015-04-22,"OAK","ANA",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,10,8,1,9,2,1,1,0,1,0,0,1,1,10.5
"48","ANA201504220","smitj002",2015-04-22,"ANA","OAK",6,0,0,0,1,0,0,0,3,3,3,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,11,10,0,2,9,9,0,1,0,0,0,0,1,4.5
"49","ANA201504220","weavj003",2015-04-22,"ANA","OAK",1,1,0,0,0,0,0,0,18,25,25,1,1,8,8,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,5,8,93,61,0,2,9,0,0,0,8,0,1,0,6,16
"50","ANA201504230","chavj001",2015-04-23,"OAK","ANA",1,1,0,0,0,0,1,0,18,23,19,2,1,1,4,0,0,1,0,3,0,4,0,0,1,0,0,0,0,0,0,4,9,90,56,0,0,2,0,0,0,0,0,0,0,6,14
"51","ANA201504230","clipt001",2015-04-23,"OAK","ANA",3,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,10,4,0,0,2,2,0,1,0,0,0,0,1,3.5
"52","ANA201504230","oterd001",2015-04-23,"OAK","ANA",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,8,5,0,0,2,2,0,1,0,0,0,0,1,3.5
"53","ANA201504230","salaf001",2015-04-23,"ANA","OAK",2,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,15,10,1,2,0,0,1,0,0,0,0,1,1,9.5
"54","ANA201504230","smitj002",2015-04-23,"ANA","OAK",3,0,0,0,0,0,0,0,3,5,4,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,18,11,1,2,0,0,1,0,0,0,0,1,1,8.5
"55","ANA201504230","streh001",2015-04-23,"ANA","OAK",4,0,0,0,1,0,0,1,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,15,10,1,2,0,0,1,0,0,0,0,0,1,9.5
"56","ANA201504230","tropn001",2015-04-23,"ANA","OAK",1,1,0,0,0,1,0,0,18,24,23,0,0,5,6,1,0,0,0,1,0,5,0,0,0,0,0,0,0,0,0,7,6,97,64,1,2,0,0,0,0,0,0,0,0,6,19
"57","ANA201504240","kelak001",2015-04-24,"TEX","ANA",3,0,0,0,0,0,1,0,3,5,5,2,2,2,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,27,16,0,2,3,1,0,0,0,0,0,0,1,-0.5
"58","ANA201504240","mendr002",2015-04-24,"TEX","ANA",4,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,6,0,2,3,3,0,1,0,0,0,0,1,4.5
"59","ANA201504240","richg002",2015-04-24,"ANA","TEX",1,1,0,0,0,1,0,0,21,25,21,2,2,3,4,1,0,0,0,3,0,5,2,0,1,0,0,0,0,0,0,9,4,98,67,1,3,2,0,0,0,0,0,0,0,7,16.5
"60","ANA201504240","rodrw002",2015-04-24,"TEX","ANA",1,1,0,0,0,0,0,0,15,23,18,1,1,5,5,0,0,0,0,3,0,5,1,1,0,1,0,2,0,0,0,2,7,89,52,0,2,3,0,0,0,2,0,1,0,5,11.5
"61","ANA201504240","schet001",2015-04-24,"TEX","ANA",2,0,0,0,0,0,0,0,3,4,4,0,0,1,2,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,13,9,0,2,3,1,0,0,2,0,1,1,1,10.5
"62","ANA201504240","smitj002",2015-04-24,"ANA","TEX",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,10,8,1,3,2,2,1,0,0,0,0,1,1,9.5
"63","ANA201504240","streh001",2015-04-24,"ANA","TEX",3,0,0,0,1,0,0,1,3,5,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,26,14,1,3,2,2,1,0,0,0,0,0,1,7.5
"64","ANA201504250","alvaj003",2015-04-25,"ANA","TEX",3,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,13,8,1,4,1,1,1,0,0,0,0,1,0.666666666666667,8.33333333333333
"65","ANA201504250","bassa001",2015-04-25,"TEX","ANA",4,0,0,0,1,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3,1,1,2,17,12,0,1,4,4,0,1,0,0,0,0,1.33333333333333,5.66666666666667
"66","ANA201504250","lewic001",2015-04-25,"TEX","ANA",1,1,0,0,0,0,1,0,15,20,18,2,2,4,4,0,0,0,0,2,0,4,0,0,0,0,0,0,0,0,0,2,8,94,59,0,1,4,0,0,0,2,0,0,0,5,9.5
"67","ANA201504250","mendr002",2015-04-25,"TEX","ANA",2,0,0,0,0,0,0,0,3,4,3,1,1,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,1,0,1,19,12,0,1,4,2,0,1,1,0,0,0,1,0.5
"68","ANA201504250","morim002",2015-04-25,"ANA","TEX",4,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,1,4,1,1,1,0,0,0,0,1,0.333333333333333,6.16666666666667
"69","ANA201504250","pestv001",2015-04-25,"ANA","TEX",2,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,0,6,3,1,4,1,1,0,0,0,0,0,0,0.333333333333333,1.16666666666667
"70","ANA201504250","salaf001",2015-04-25,"ANA","TEX",5,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,7,6,1,4,1,1,1,0,0,0,0,1,1,9.5
"71","ANA201504250","schet001",2015-04-25,"TEX","ANA",3,0,0,0,0,0,0,0,2,6,4,1,1,2,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,21,11,0,1,4,3,0,1,0,0,0,0,0.666666666666667,-0.666666666666667
"72","ANA201504250","streh001",2015-04-25,"ANA","TEX",6,0,0,0,1,0,0,1,3,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,9,1,4,1,1,1,0,0,0,0,0,1,8.5
"73","ANA201504250","wilsc004",2015-04-25,"ANA","TEX",1,1,0,0,0,0,0,0,17,26,23,1,1,7,8,1,0,0,0,3,0,4,0,0,0,0,0,1,0,0,0,3,9,103,58,1,4,1,0,0,0,0,1,0,0,5.66666666666667,12.8333333333333
"74","ANA201504260","alvaj003",2015-04-26,"ANA","TEX",5,0,0,0,1,0,1,0,6,10,9,2,1,2,5,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,3,1,34,22,0,4,5,3,0,0,0,0,0,0,2,6
"75","ANA201504260","bassa001",2015-04-26,"TEX","ANA",2,0,0,0,0,0,0,0,3,5,5,2,2,2,6,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,8,1,5,4,0,0,0,2,1,0,0,1,-0.5
"76","ANA201504260","felin001",2015-04-26,"TEX","ANA",5,0,0,0,1,1,0,0,6,9,8,1,1,2,3,1,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,1,1,38,23,1,5,4,3,0,0,0,0,0,0,2,8
"77","ANA201504260","kelak001",2015-04-26,"TEX","ANA",4,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,14,12,1,5,4,3,0,0,1,1,0,0,1,5.5
"78","ANA201504260","martn002",2015-04-26,"TEX","ANA",1,1,0,0,0,0,0,0,18,26,23,0,0,7,8,1,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,5,9,94,58,1,5,4,0,0,0,4,1,0,0,6,15
"79","ANA201504260","morim002",2015-04-26,"ANA","TEX",3,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,2,13,8,0,4,5,2,0,0,3,0,1,1,1,9.5
"80","ANA201504260","ramoc001",2015-04-26,"ANA","TEX",2,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,2,2,20,12,0,4,5,2,0,0,3,0,1,1,1.66666666666667,11.8333333333333
"81","ANA201504260","santh001",2015-04-26,"ANA","TEX",1,1,0,0,0,0,0,0,16,27,19,2,1,4,5,1,0,0,0,6,1,5,0,1,0,1,0,0,0,0,0,3,7,109,62,0,4,5,0,0,0,3,0,1,0,5.33333333333333,9.66666666666666
"82","ANA201504260","smitj002",2015-04-26,"ANA","TEX",4,0,0,0,0,0,0,0,3,6,6,1,1,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,27,20,0,4,5,2,0,0,2,0,1,1,1,6.5
"83","ANA201504260","tolls002",2015-04-26,"TEX","ANA",3,0,0,0,0,0,0,0,3,7,6,1,1,3,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,31,19,1,5,4,2,0,0,1,1,0,0,1,1.5
"84","ANA201505040","hernf002",2015-05-04,"SEA","ANA",1,1,0,0,0,1,0,0,21,26,25,1,1,6,9,0,0,1,0,1,0,8,1,0,0,0,0,1,0,0,0,8,3,102,65,1,3,2,0,0,0,1,0,0,0,7,23.5
"85","ANA201505040","morim002",2015-05-04,"ANA","SEA",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,9,0,2,3,3,0,1,0,0,0,0,1,4.5
"86","ANA201505040","ramoc001",2015-05-04,"ANA","SEA",3,0,0,0,1,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,6,0,2,3,3,0,1,0,0,0,0,0.666666666666667,2.33333333333333
"87","ANA201505040","rodnf001",2015-05-04,"SEA","ANA",3,0,0,0,1,0,0,1,3,4,3,1,1,1,4,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,17,9,1,3,2,1,1,0,0,0,0,0,1,5.5
"88","ANA201505040","shoem001",2015-05-04,"ANA","SEA",1,1,0,0,0,0,1,0,22,28,26,3,3,4,13,0,0,3,0,1,0,10,0,1,0,0,0,0,0,0,0,3,9,90,59,0,2,3,0,0,0,0,0,0,0,7.33333333333333,22.6666666666667
"89","ANA201505040","smitc004",2015-05-04,"SEA","ANA",2,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,1,3,2,1,1,0,1,0,0,1,1,8.5
"90","ANA201505050","farqd001",2015-05-05,"SEA","ANA",2,0,0,0,0,0,0,0,3,6,5,2,2,3,3,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,21,11,0,4,5,2,0,0,1,0,1,0,1,-1.5
"91","ANA201505050","leond003",2015-05-05,"SEA","ANA",3,0,0,0,1,0,1,0,0,1,1,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,4,5,4,0,0,0,0,0,0,0,-2
"92","ANA201505050","paxtj001",2015-05-05,"SEA","ANA",1,1,0,0,0,0,0,0,21,28,25,2,2,4,7,0,0,1,0,3,1,4,0,0,0,0,0,1,0,0,0,5,11,91,51,0,4,5,0,0,0,3,0,1,0,7,15.5
"93","ANA201505050","richg002",2015-05-05,"ANA","SEA",1,1,0,0,0,0,0,0,21,29,26,1,1,5,7,2,0,0,0,2,1,5,0,1,0,0,0,3,0,0,0,5,11,113,69,1,5,4,0,0,0,3,1,0,0,7,19.5
"94","ANA201505050","salaf001",2015-05-05,"ANA","SEA",3,0,0,0,0,0,0,0,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,1,1,1,4,3,1,5,4,4,0,0,0,1,0,0,0.666666666666667,2.33333333333333
"95","ANA201505050","smitj002",2015-05-05,"ANA","SEA",2,0,0,0,0,0,0,0,1,5,5,3,3,4,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,18,14,1,5,4,1,0,0,0,1,0,0,0.333333333333333,-4.83333333333333
"96","ANA201505050","streh001",2015-05-05,"ANA","SEA",4,0,0,0,1,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,6,1,5,4,4,0,0,0,0,0,0,1,4.5
"97","ANA201505060","beimj001",2015-05-06,"SEA","ANA",2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,3,4,3,0,0,1,0,1,0,0.333333333333333,1.16666666666667
"98","ANA201505060","eliar001",2015-05-06,"SEA","ANA",1,1,0,0,0,0,0,0,21,27,26,3,3,6,12,1,1,1,0,1,0,5,1,0,0,0,0,0,0,0,0,9,5,97,70,0,3,4,0,0,0,1,0,1,0,7,16.5
"99","ANA201505060","lowem002",2015-05-06,"SEA","ANA",3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,4,3,0,3,4,3,0,0,1,0,1,0,0.666666666666667,2.33333333333333
"100","ANA201505060","smitc004",2015-05-06,"SEA","ANA",4,0,0,0,1,0,1,0,1,3,2,1,1,1,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9,4,0,3,4,3,0,0,0,0,0,0,0.333333333333333,-1.83333333333333
"101","ANA201505060","smitj002",2015-05-06,"ANA","SEA",2,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,11,7,1,4,3,2,0,0,1,1,0,0,1,4.5
"102","ANA201505060","streh001",2015-05-06,"ANA","SEA",3,0,0,0,1,1,0,0,3,6,4,1,1,2,3,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,2,25,13,1,4,3,2,0,0,0,0,0,0,1,1.5
"103","ANA201505060","wilsc004",2015-05-06,"ANA","SEA",1,1,0,0,0,0,0,0,21,27,27,2,2,7,10,0,0,1,0,0,0,4,1,0,0,0,0,0,0,0,0,9,6,96,61,1,4,3,0,0,0,1,1,0,0,7,18.5
