"","game.key","person.key","game.date","team.key","opponent.key","seq","P_GS","P_CG","P_SHO","P_GF","P_W","P_L","P_SV","P_OUT","P_TBF","P_AB","P_R","P_ER","P_H","P_TB","P_2B","P_3B","P_HR","P_HR4","P_BB","P_IBB","P_SO","P_GDP","P_HP","P_SH","P_SF","P_XI","P_WP","P_BK","P_IR","P_IRS","P_GO","P_AO","P_PITCH","P_STRIKE","teamwon","teamscore","oppscore","prevruns","prevwin","prevloss","subruns","subwin","subloss","holdsest","IP","points"
"11","ANA201104090","doteo001",2011-04-09,"TOR","ANA",5,0,0,0,0,0,0,0,3,5,4,0,0,1,1,0,0,0,0,1,1,2,0,0,0,0,0,0,0,1,0,1,0,21,13,0,5,6,5,0,0,1,0,1,0,1,4.5
"12","ANA201104090","frasj002",2011-04-09,"TOR","ANA",4,0,0,0,0,0,0,0,3,4,4,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,20,15,0,5,6,5,0,0,1,0,1,0,1,5.5
"13","ANA201104090","hared001",2011-04-09,"ANA","TOR",9,0,0,0,1,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,13,11,1,6,5,5,0,0,0,0,0,0,1,4.5
"14","ANA201104090","jepsk001",2011-04-09,"ANA","TOR",3,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,2,0,0,0,1,0,15,8,1,6,5,5,0,0,0,1,0,0,0.666666666666667,2.33333333333333
"15","ANA201104090","kohnm001",2011-04-09,"ANA","TOR",7,0,0,0,0,0,0,0,5,8,5,0,0,0,0,0,0,0,0,2,0,2,0,1,0,0,0,0,0,0,0,1,2,38,25,1,6,5,5,0,0,0,1,0,0,1.66666666666667,5.83333333333333
"16","ANA201104090","palmm001",2011-04-09,"ANA","TOR",1,1,0,0,0,0,0,0,14,24,22,5,4,10,14,2,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,5,5,70,46,1,6,5,0,0,0,0,1,0,0,4.66666666666667,3.33333333333334
"17","ANA201104090","raucj001",2011-04-09,"TOR","ANA",7,0,0,0,1,0,1,0,2,4,4,1,1,2,3,1,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,17,14,0,5,6,5,0,0,0,0,0,0,0.666666666666667,2.33333333333333
"18","ANA201104090","rodnf001",2011-04-09,"ANA","TOR",5,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,6,5,1,6,5,5,0,0,0,1,0,0,1,3.5
"19","ANA201104090","rzepm001",2011-04-09,"TOR","ANA",3,0,0,0,0,0,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,4,18,11,0,5,6,5,0,0,1,0,1,0,2,8
"20","ANA201104090","takah001",2011-04-09,"ANA","TOR",4,0,0,0,0,0,0,0,1,2,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,10,3,1,6,5,5,0,0,0,1,0,0,0.333333333333333,0.166666666666667
"21","ANA201104090","thomr006",2011-04-09,"ANA","TOR",2,0,0,0,0,0,0,0,4,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,18,14,1,6,5,5,0,0,0,1,0,0,1.33333333333333,4.66666666666667
"22","ANA201104090","villc001",2011-04-09,"TOR","ANA",2,0,0,0,0,0,0,0,6,6,5,0,0,0,0,0,0,0,0,1,0,3,1,0,0,0,0,0,0,0,0,2,0,27,16,0,5,6,5,0,0,1,0,1,0,2,9
"23","ANA201104090","waldj001",2011-04-09,"ANA","TOR",6,0,0,0,0,0,0,0,3,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,25,14,1,6,5,5,0,0,0,1,0,0,1,3.5
"24","ANA201104100","purcd001",2011-04-10,"TOR","ANA",2,0,0,0,0,0,0,0,2,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,16,6,0,1,3,3,0,1,0,0,0,0,0.666666666666667,0.333333333333333
"25","ANA201104100","reyej003",2011-04-10,"TOR","ANA",1,1,0,0,0,0,1,0,21,29,27,3,1,6,8,0,1,0,0,1,0,6,1,1,0,0,0,0,0,0,0,5,9,119,88,0,1,3,0,0,0,0,0,0,0,7,21.5
"26","ANA201104100","richs001",2011-04-10,"TOR","ANA",3,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,6,3,0,1,3,3,0,1,0,0,0,0,0.333333333333333,1.16666666666667
"27","ANA201104100","rodnf001",2011-04-10,"ANA","TOR",3,0,0,0,1,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,9,1,3,1,1,1,0,0,0,0,0,1,9.5
"28","ANA201104100","takah001",2011-04-10,"ANA","TOR",2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,2,1,1,3,1,1,1,0,0,0,0,1,0.333333333333333,6.16666666666667
"29","ANA201104100","weavj003",2011-04-10,"ANA","TOR",1,1,0,0,0,1,0,0,23,30,26,1,1,4,5,1,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,1,6,125,77,1,3,1,0,0,0,0,0,0,0,7.66666666666667,29.8333333333333
"30","ANA201104110","chatt001",2011-04-11,"ANA","CLE",1,1,0,0,0,0,1,0,15,21,17,4,4,4,11,1,0,2,0,4,0,3,1,0,0,0,0,0,0,0,0,7,3,90,46,0,0,4,0,0,0,0,0,0,0,5,2.5
"31","ANA201104110","downs001",2011-04-11,"ANA","CLE",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,8,5,0,0,4,4,0,1,0,0,0,0,1,3.5
"32","ANA201104110","pestv001",2011-04-11,"CLE","ANA",2,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,9,5,1,4,0,0,1,0,0,0,0,0,1,4.5
"33","ANA201104110","rodrf005",2011-04-11,"ANA","CLE",2,0,0,0,0,0,0,0,6,9,8,0,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5,1,31,16,0,0,4,4,0,1,0,0,0,0,2,6
"34","ANA201104110","talbm001",2011-04-11,"CLE","ANA",1,1,0,0,0,1,0,0,24,30,28,0,0,5,6,1,0,0,0,2,0,4,1,0,0,0,0,0,0,0,0,11,7,112,72,1,4,0,0,0,0,0,0,0,0,8,24
"35","ANA201104110","thomr006",2011-04-11,"ANA","CLE",4,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,11,7,0,0,4,4,0,1,0,0,0,0,1,4.5
"36","ANA201104120","carmf001",2011-04-12,"CLE","ANA",1,1,0,0,0,0,1,0,23,30,27,2,2,4,11,1,0,2,0,3,0,6,0,0,0,0,0,0,0,0,0,12,5,118,70,0,0,2,0,0,0,0,0,0,0,7.66666666666667,19.8333333333333
"37","ANA201104120","hared001",2011-04-12,"ANA","CLE",1,1,1,1,0,1,0,0,27,30,28,0,0,1,1,0,0,0,0,2,0,8,0,0,0,0,0,0,0,0,0,6,12,125,79,1,2,0,0,0,0,0,0,0,0,9,31.5
"38","ANA201104120","herrf001",2011-04-12,"CLE","ANA",2,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,5,5,0,0,2,2,0,1,0,0,0,0,0.333333333333333,1.16666666666667
"39","ANA201104130","carrc003",2011-04-13,"CLE","ANA",1,1,0,0,0,0,0,0,21,26,23,3,3,5,9,1,0,1,0,2,0,5,2,0,1,0,0,0,0,0,0,8,5,90,59,0,3,4,0,0,0,1,0,1,0,7,15.5
"40","ANA201104130","downs001",2011-04-13,"ANA","CLE",2,0,0,0,0,0,0,0,2,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,11,5,1,4,3,3,0,0,0,1,0,0,0.666666666666667,2.33333333333333
"41","ANA201104130","durbc001",2011-04-13,"CLE","ANA",5,0,0,0,1,0,1,0,2,5,2,1,1,1,1,0,0,0,0,2,1,0,0,0,0,1,0,1,0,0,0,1,1,19,8,0,3,4,3,0,0,0,0,0,0,0.666666666666667,-1.66666666666667
"42","ANA201104130","perec002",2011-04-13,"CLE","ANA",4,0,0,0,0,0,0,0,4,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3,11,8,0,3,4,3,0,0,1,0,1,0,1.33333333333333,4.66666666666667
"43","ANA201104130","pestv001",2011-04-13,"CLE","ANA",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,12,9,0,3,4,3,0,0,1,0,1,0,1,5.5
"44","ANA201104130","rodnf001",2011-04-13,"ANA","CLE",3,0,0,0,0,0,0,0,4,5,4,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,1,1,1,1,20,13,1,4,3,3,0,0,0,1,0,0,1.33333333333333,5.66666666666667
"45","ANA201104130","sante001",2011-04-13,"ANA","CLE",1,1,0,0,0,0,0,0,21,27,24,3,3,6,9,1,1,0,0,2,0,3,1,0,0,1,0,1,0,0,0,7,9,105,60,1,4,3,0,0,0,0,1,0,0,7,13.5
"46","ANA201104130","sippt001",2011-04-13,"CLE","ANA",3,0,0,0,0,0,0,0,5,6,5,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,1,2,27,15,0,3,4,3,0,0,1,0,1,0,1.66666666666667,6.83333333333333
"47","ANA201104130","takah001",2011-04-13,"ANA","CLE",5,0,0,0,1,1,0,0,6,6,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,22,12,1,4,3,3,0,0,0,0,0,0,2,8
"48","ANA201104130","waldj001",2011-04-13,"ANA","CLE",4,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,17,9,1,4,3,3,0,0,0,1,0,0,1,3.5
"49","ANA201104210","bardd001",2011-04-21,"BOS","ANA",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,9,6,1,4,2,2,0,0,0,1,0,0,1,4.5
"50","ANA201104210","beckj002",2011-04-21,"BOS","ANA",1,1,0,0,0,0,0,0,24,28,26,2,2,3,7,1,0,1,0,2,0,5,0,0,0,0,0,1,0,0,0,9,9,125,79,1,4,2,0,0,0,0,1,0,0,8,21
"51","ANA201104210","bulgj001",2011-04-21,"ANA","BOS",6,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,5,4,0,2,4,4,0,1,0,0,0,0,0.333333333333333,2.16666666666667
"52","ANA201104210","chatt001",2011-04-21,"ANA","BOS",1,1,0,0,0,0,0,0,18,27,21,2,2,6,7,1,0,0,0,5,1,3,1,0,1,0,0,0,0,0,0,6,6,103,59,0,2,4,0,0,0,2,0,1,0,6,9
"53","ANA201104210","jenkb001",2011-04-21,"BOS","ANA",3,0,0,0,0,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,10,8,1,4,2,2,0,0,0,0,0,0,1,3.5
"54","ANA201104210","papej001",2011-04-21,"BOS","ANA",4,0,0,0,1,0,0,1,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,18,14,1,4,2,2,1,0,0,0,0,0,1,9.5
"55","ANA201104210","rodnf001",2011-04-21,"ANA","BOS",3,0,0,0,0,0,0,0,3,6,3,0,0,0,0,0,0,0,0,2,0,1,0,1,0,0,0,0,0,0,0,1,1,26,11,0,2,4,2,0,0,2,0,1,0,1,2.5
"56","ANA201104210","takah001",2011-04-21,"ANA","BOS",2,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,1,24,13,0,2,4,2,0,0,2,0,1,0,1,3.5
"57","ANA201104210","thomr006",2011-04-21,"ANA","BOS",5,0,0,0,0,0,1,0,5,9,7,2,2,2,3,1,0,0,0,1,0,3,0,0,0,1,0,0,0,0,0,0,1,34,25,0,2,4,2,0,0,0,0,0,0,1.66666666666667,3.83333333333333
"58","ANA201104210","waldj001",2011-04-21,"ANA","BOS",4,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,2,12,5,0,2,4,2,0,0,2,0,1,0,1,2.5
"59","ANA201104220","albem001",2011-04-22,"BOS","ANA",2,0,0,0,0,0,0,0,3,5,5,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,20,13,1,4,3,0,1,0,2,0,0,1,1,6.5
"60","ANA201104220","bellt002",2011-04-22,"ANA","BOS",3,0,0,0,1,0,0,0,6,8,6,0,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,1,0,0,0,3,2,30,16,0,3,4,4,0,1,0,0,0,0,2,6
"61","ANA201104220","hared001",2011-04-22,"ANA","BOS",1,1,0,0,0,0,1,0,18,27,24,4,2,5,9,4,0,0,0,3,0,6,0,0,0,0,0,0,0,0,0,5,7,109,71,0,3,4,0,0,0,0,0,0,0,6,14
"62","ANA201104220","jenkb001",2011-04-22,"BOS","ANA",3,0,0,0,0,0,0,0,3,6,5,2,1,2,3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,2,26,14,1,4,3,1,1,0,0,0,0,1,1,5.5
"63","ANA201104220","lestj001",2011-04-22,"BOS","ANA",1,1,0,0,0,1,0,0,18,23,21,0,0,4,5,1,0,0,0,2,0,8,1,0,0,0,0,1,0,0,0,5,4,111,71,1,4,3,0,0,0,3,0,0,0,6,21
"64","ANA201104220","papej001",2011-04-22,"BOS","ANA",4,0,0,0,1,0,0,1,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,12,11,1,4,3,3,1,0,0,0,0,0,1,9.5
"65","ANA201104220","rodrf005",2011-04-22,"ANA","BOS",2,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,18,9,0,3,4,4,0,1,0,0,0,0,1,3.5
"66","ANA201104230","bardd001",2011-04-23,"BOS","ANA",2,0,0,0,1,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,13,11,1,5,0,0,1,0,0,0,0,0,1,5.5
"67","ANA201104230","bulgj001",2011-04-23,"ANA","BOS",2,0,0,0,1,0,0,0,6,8,8,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,3,25,21,0,0,5,5,0,1,0,0,0,0,2,8
"68","ANA201104230","matsd001",2011-04-23,"BOS","ANA",1,1,0,0,0,1,0,0,24,28,25,0,0,1,1,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,4,11,115,78,1,5,0,0,0,0,0,0,0,0,8,28
"69","ANA201104230","sante001",2011-04-23,"ANA","BOS",1,1,0,0,0,0,1,0,21,31,30,5,5,9,15,3,0,1,0,1,0,9,0,0,0,0,0,0,0,0,0,3,9,104,73,0,0,5,0,0,0,0,0,0,0,7,16.5
"70","ANA201104240","lackj001",2011-04-24,"BOS","ANA",1,1,0,0,0,1,0,0,24,32,30,0,0,6,6,0,0,0,0,1,0,6,1,1,0,0,0,1,0,0,0,4,12,108,73,1,7,0,0,0,0,0,0,0,0,8,27
"71","ANA201104240","palmm001",2011-04-24,"ANA","BOS",1,1,0,0,0,0,1,0,15,22,19,5,5,6,8,2,0,0,0,2,0,2,0,0,0,1,0,0,0,0,0,8,4,98,54,0,0,7,0,0,0,2,0,0,0,5,1.5
"72","ANA201104240","rodrf005",2011-04-24,"ANA","BOS",3,0,0,0,0,0,0,0,3,6,5,1,1,2,2,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0,28,19,0,0,7,6,0,1,0,0,0,0,1,1.5
"73","ANA201104240","takah001",2011-04-24,"ANA","BOS",2,0,0,0,0,0,0,0,3,4,3,1,1,1,4,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,1,0,25,15,0,0,7,5,0,1,1,0,0,0,1,1.5
"74","ANA201104240","thomr006",2011-04-24,"ANA","BOS",4,0,0,0,1,0,0,0,6,8,8,0,0,2,2,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,2,34,27,0,0,7,7,0,1,0,0,0,0,2,11
"75","ANA201104240","wheed001",2011-04-24,"BOS","ANA",2,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,10,7,1,7,0,0,1,0,0,0,0,0,1,4.5
"76","ANA201104250","blevj001",2011-04-25,"OAK","ANA",4,0,0,0,1,0,0,0,3,4,2,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,1,1,15,6,0,0,5,5,0,1,0,0,0,0,1,1.5
"77","ANA201104250","gonzg003",2011-04-25,"OAK","ANA",1,1,0,0,0,0,1,0,15,23,22,5,4,8,10,2,0,0,0,1,0,5,1,0,0,0,0,0,0,0,0,2,5,95,58,0,0,5,0,0,0,0,0,0,0,5,7.5
"78","ANA201104250","purcd001",2011-04-25,"OAK","ANA",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,6,0,0,5,5,0,1,0,0,0,0,1,3.5
"79","ANA201104250","weavj003",2011-04-25,"ANA","OAK",1,1,1,1,0,1,0,0,27,34,33,0,0,7,8,1,0,0,0,1,0,10,0,0,0,0,0,0,0,0,0,6,10,114,78,1,5,0,0,0,0,0,0,0,0,9,34.5
"80","ANA201104250","wuerm001",2011-04-25,"OAK","ANA",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,14,9,0,0,5,5,0,1,0,0,0,0,1,5.5
"81","ANA201104260","blevj001",2011-04-26,"OAK","ANA",4,0,0,0,1,0,0,0,3,6,4,1,1,2,4,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,3,14,9,0,3,8,7,0,1,0,0,0,0,1,0.5
"82","ANA201104260","bresc001",2011-04-26,"OAK","ANA",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,11,7,0,3,8,7,0,1,1,0,0,0,1,4.5
"83","ANA201104260","chatt001",2011-04-26,"ANA","OAK",1,1,0,0,0,1,0,0,16,23,19,3,3,5,8,0,0,1,0,4,0,1,1,0,0,0,0,0,0,0,0,11,2,93,49,1,8,3,0,0,0,0,0,0,0,5.33333333333333,3.66666666666666
"84","ANA201104260","mccab001",2011-04-26,"OAK","ANA",1,1,0,0,0,0,1,0,16,29,28,7,7,14,21,5,1,0,0,1,0,3,1,0,0,0,0,2,0,0,0,5,6,101,69,0,3,8,0,0,0,1,0,0,0,5.33333333333333,0.666666666666664
"85","ANA201104260","rodnf001",2011-04-26,"ANA","OAK",3,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1,17,9,1,8,3,3,1,0,0,0,0,1,1,7.5
"86","ANA201104260","rodrf005",2011-04-26,"ANA","OAK",2,0,0,0,0,0,0,0,5,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,3,19,12,1,8,3,3,1,0,0,0,0,1,1.66666666666667,10.8333333333333
"87","ANA201104260","waldj001",2011-04-26,"ANA","OAK",4,0,0,0,1,0,0,0,3,4,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,9,1,8,3,3,1,0,0,0,0,0,1,3.5
"88","ANA201104260","ziegb001",2011-04-26,"OAK","ANA",2,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,11,5,0,3,8,7,0,1,1,0,0,0,0.666666666666667,3.33333333333333
"89","ANA201104270","balfg001",2011-04-27,"OAK","ANA",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,11,7,1,2,1,0,0,0,1,1,0,0,1,4.5
"90","ANA201104270","fuenb001",2011-04-27,"OAK","ANA",3,0,0,0,0,1,0,0,3,6,4,1,0,1,2,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,29,15,1,2,1,0,0,0,0,0,0,0,1,3.5
"91","ANA201104270","hared001",2011-04-27,"ANA","OAK",1,1,0,0,0,0,0,0,21,27,23,1,0,3,3,0,0,0,0,2,0,5,1,1,0,1,0,0,0,0,0,4,11,111,72,0,1,2,0,0,0,1,0,1,0,7,21.5
"92","ANA201104270","rosst001",2011-04-27,"OAK","ANA",1,1,0,0,0,0,0,0,21,23,22,0,0,4,4,0,0,0,0,1,0,3,3,0,0,0,0,1,0,0,0,9,6,76,47,1,2,1,0,0,0,1,1,0,0,7,20.5
"93","ANA201104270","takah001",2011-04-27,"ANA","OAK",2,0,0,0,0,0,0,0,3,4,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,13,10,0,1,2,1,0,0,1,0,1,0,1,3.5
"94","ANA201104270","thomr006",2011-04-27,"ANA","OAK",3,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,17,11,0,1,2,1,0,0,1,0,1,0,1,4.5
"95","ANA201104270","waldj001",2011-04-27,"ANA","OAK",4,0,0,0,1,0,1,0,3,5,4,1,1,1,3,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,25,14,0,1,2,1,0,0,0,0,0,0,1,1.5
"96","ANA201104270","ziegb001",2011-04-27,"OAK","ANA",4,0,0,0,1,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,10,8,1,2,1,1,1,0,0,0,0,0,1,8.5
"97","ANA201105060","chatt001",2011-05-06,"ANA","CLE",1,1,0,0,0,0,0,0,24,30,24,1,1,2,3,1,0,0,0,5,1,5,2,1,0,0,0,0,0,0,0,8,9,111,58,1,2,1,0,0,0,0,1,0,0,8,20
"98","ANA201105060","downs001",2011-05-06,"ANA","CLE",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,16,8,1,2,1,1,0,0,0,1,0,0,1,4.5
"99","ANA201105060","germj001",2011-05-06,"CLE","ANA",5,0,0,0,1,0,1,0,0,4,4,1,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,7,0,1,2,1,0,0,0,0,0,0,0,-2
"100","ANA201105060","mastj001",2011-05-06,"CLE","ANA",1,1,0,0,0,0,0,0,21,26,26,1,1,9,10,1,0,0,0,0,0,5,1,0,0,0,0,0,0,0,0,5,7,100,66,0,1,2,0,0,0,1,0,1,0,7,21.5
"101","ANA201105060","perer002",2011-05-06,"CLE","ANA",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,14,9,0,1,2,1,0,0,1,0,1,0,1,4.5
"102","ANA201105060","pestv001",2011-05-06,"CLE","ANA",3,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,16,10,0,1,2,1,0,0,1,0,1,0,1,4.5
"103","ANA201105060","rodnf001",2011-05-06,"ANA","CLE",4,0,0,0,1,1,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,13,8,1,2,1,1,0,0,0,0,0,0,1,4.5
"104","ANA201105060","smitj002",2011-05-06,"CLE","ANA",4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,15,9,0,1,2,1,0,0,1,0,1,0,1,4.5
