"","game.key","person.key","game.date","team.key","opponent.key","seq","P_GS","P_CG","P_SHO","P_GF","P_W","P_L","P_SV","P_OUT","P_TBF","P_AB","P_R","P_ER","P_H","P_TB","P_2B","P_3B","P_HR","P_HR4","P_BB","P_IBB","P_SO","P_GDP","P_HP","P_SH","P_SF","P_XI","P_WP","P_BK","P_IR","P_IRS","P_GO","P_AO","P_PITCH","P_STRIKE","teamwon","teamscore","oppscore","prevruns","prevwin","prevloss","subruns","subwin","subloss","holdsest","IP","points"
"11","ANA201204070","hollg001",2012-04-07,"KCA","ANA",3,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,17,11,1,6,3,2,1,0,1,0,0,1,1,9.5
"12","ANA201204070","isrij001",2012-04-07,"ANA","KCA",3,0,0,0,0,0,0,0,2,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,7,4,0,3,6,5,0,1,1,0,0,0,0.666666666666667,3.33333333333333
"13","ANA201204070","takah001",2012-04-07,"ANA","KCA",2,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,2,13,7,0,3,6,5,0,1,1,0,0,0,1,4.5
"14","ANA201204070","thomr006",2012-04-07,"ANA","KCA",5,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,9,7,0,3,6,6,0,1,0,0,0,0,1,4.5
"15","ANA201204080","broxj001",2012-04-08,"KCA","ANA",5,0,0,0,1,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,14,11,1,7,3,3,1,0,0,0,0,0,1,11.5
"16","ANA201204080","crowa001",2012-04-08,"KCA","ANA",4,0,0,0,0,0,0,0,2,4,3,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,1,0,17,7,1,7,3,3,1,0,0,0,0,1,0.666666666666667,7.33333333333333
"17","ANA201204080","herrk001",2012-04-08,"KCA","ANA",3,0,0,0,0,0,0,0,4,8,8,1,1,5,10,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,3,0,23,15,1,7,3,2,1,0,0,0,0,1,1.33333333333333,7.66666666666667
"18","ANA201204080","isrij001",2012-04-08,"ANA","KCA",3,0,0,0,0,0,0,0,2,3,3,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,10,6,0,3,7,7,0,1,0,0,0,0,0.666666666666667,3.33333333333333
"19","ANA201204080","jepsk001",2012-04-08,"ANA","KCA",4,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,15,11,0,3,7,7,0,1,0,0,0,0,1,4.5
"20","ANA201204080","mijaj001",2012-04-08,"KCA","ANA",2,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,22,13,1,7,3,2,1,0,1,0,0,1,1,10.5
"21","ANA201204080","sancj002",2012-04-08,"KCA","ANA",1,1,0,0,0,1,0,0,15,23,20,2,2,4,5,1,0,0,0,3,0,4,0,0,0,0,0,2,0,0,0,6,6,99,59,1,7,3,0,0,0,1,0,0,0,5,8.5
"22","ANA201204080","sante001",2012-04-08,"ANA","KCA",1,1,0,0,0,0,1,0,17,26,23,6,5,7,14,1,0,2,0,2,0,2,0,1,0,0,0,1,0,0,0,7,6,96,53,0,3,7,0,0,0,1,0,0,0,5.66666666666667,3.83333333333334
"23","ANA201204080","takah001",2012-04-08,"ANA","KCA",2,0,0,0,0,0,0,0,2,4,4,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,1,8,6,0,3,7,6,0,1,0,0,0,0,0.666666666666667,0.333333333333333
"24","ANA201204080","waldj001",2012-04-08,"ANA","KCA",5,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,12,7,0,3,7,7,0,1,0,0,0,0,1,4.5
"25","ANA201204160","caria001",2012-04-16,"OAK","ANA",2,0,0,0,1,0,0,0,3,6,3,1,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,1,1,1,1,25,10,0,0,6,5,0,1,0,0,0,0,1,-1.5
"26","ANA201204160","downs001",2012-04-16,"ANA","OAK",3,0,0,0,0,0,0,0,3,4,4,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,8,1,6,0,0,1,0,0,0,0,1,1,8.5
"27","ANA201204160","hawkl001",2012-04-16,"ANA","OAK",4,0,0,0,1,0,0,0,3,6,5,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,2,31,19,1,6,0,0,1,0,0,0,0,0,1,3.5
"28","ANA201204160","jepsk001",2012-04-16,"ANA","OAK",2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,0,4,2,1,6,0,0,1,0,0,0,0,1,0.333333333333333,6.16666666666667
"29","ANA201204160","mccab001",2012-04-16,"OAK","ANA",1,1,0,0,0,0,1,0,21,31,30,5,5,11,17,3,0,1,0,0,0,4,0,1,0,0,0,0,0,0,0,5,9,99,68,0,0,6,0,0,0,1,0,0,0,7,12.5
"30","ANA201204160","weavj003",2012-04-16,"ANA","OAK",1,1,0,0,0,1,0,0,20,26,25,0,0,5,6,1,0,0,0,1,0,6,0,0,0,0,0,0,0,0,0,6,8,105,63,1,6,0,0,0,0,0,0,0,0,6.66666666666667,22.3333333333333
"31","ANA201204170","balfg001",2012-04-17,"OAK","ANA",4,0,0,0,1,0,0,1,3,4,4,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,16,12,1,5,3,2,1,0,0,0,0,0,1,6.5
"32","ANA201204170","carpd002",2012-04-17,"ANA","OAK",4,0,0,0,1,0,0,0,5,6,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,3,1,25,16,0,3,5,5,0,1,0,0,0,0,1.66666666666667,6.83333333333333
"33","ANA201204170","cookr001",2012-04-17,"OAK","ANA",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,12,7,1,5,3,2,1,0,1,0,0,1,1,8.5
"34","ANA201204170","downs001",2012-04-17,"ANA","OAK",2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,4,3,0,3,5,1,0,0,4,0,1,1,0.333333333333333,7.16666666666667
"35","ANA201204170","fuenb001",2012-04-17,"OAK","ANA",2,0,0,0,0,1,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,14,11,1,5,3,2,0,0,1,0,0,0,1,5.5
"36","ANA201204170","hared001",2012-04-17,"ANA","OAK",1,1,0,0,0,0,0,0,20,24,24,1,1,5,9,1,0,1,0,0,0,2,1,0,0,0,0,0,0,0,0,11,6,85,63,0,3,5,0,0,0,4,0,1,0,6.66666666666667,17.3333333333333
"37","ANA201204170","jepsk001",2012-04-17,"ANA","OAK",3,0,0,0,0,0,1,0,1,5,3,4,4,2,3,1,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,22,11,0,3,5,1,0,0,0,0,0,0,0.333333333333333,-7.83333333333333
"38","ANA201204170","rosst001",2012-04-17,"OAK","ANA",1,1,0,0,0,0,0,0,18,24,24,2,2,7,7,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,0,12,2,91,61,1,5,3,0,0,0,1,1,0,0,6,14
"39","ANA201204180","colob001",2012-04-18,"OAK","ANA",1,1,0,0,0,1,0,0,24,29,29,0,0,4,5,1,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,11,8,108,82,1,6,0,0,0,0,0,0,0,0,8,27
"40","ANA201204180","delof001",2012-04-18,"OAK","ANA",2,0,0,0,1,0,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,14,8,1,6,0,0,1,0,0,0,0,0,1,3.5
"41","ANA201204180","isrij001",2012-04-18,"ANA","OAK",2,0,0,0,0,0,0,0,3,5,3,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,2,0,20,11,0,0,6,4,0,1,2,0,0,0,1,2.5
"42","ANA201204180","sante001",2012-04-18,"ANA","OAK",1,1,0,0,0,0,1,0,21,30,28,4,4,7,13,0,0,2,0,2,0,5,0,0,0,0,0,0,0,0,0,7,9,104,68,0,0,6,0,0,0,2,0,0,0,7,13.5
"43","ANA201204180","takah001",2012-04-18,"ANA","OAK",4,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,1,7,4,0,0,6,6,0,1,0,0,0,0,0.333333333333333,1.16666666666667
"44","ANA201204180","waldj001",2012-04-18,"ANA","OAK",3,0,0,0,0,0,0,0,2,7,5,2,2,3,5,2,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,31,15,0,0,6,4,0,1,0,0,0,0,0.666666666666667,-1.66666666666667
"45","ANA201204190","balfg001",2012-04-19,"OAK","ANA",6,0,0,0,1,0,0,1,3,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,9,7,1,4,2,2,1,0,0,0,0,0,1,8.5
"46","ANA201204190","cookr001",2012-04-19,"OAK","ANA",4,0,0,0,0,0,0,0,3,5,4,0,0,1,2,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,18,8,1,4,2,2,1,0,0,0,0,1,1,8.5
"47","ANA201204190","delof001",2012-04-19,"OAK","ANA",2,0,0,0,0,0,0,0,0,2,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1,4,2,2,1,0,0,0,0,0,0,-1
"48","ANA201204190","fuenb001",2012-04-19,"OAK","ANA",5,0,0,0,0,0,0,0,3,4,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,17,12,1,4,2,2,1,0,0,0,0,1,1,10.5
"49","ANA201204190","hawkl001",2012-04-19,"ANA","OAK",3,0,0,0,0,0,0,0,3,3,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,11,8,0,2,4,4,0,1,0,0,0,0,1,3.5
"50","ANA201204190","isrij001",2012-04-19,"ANA","OAK",4,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,11,8,0,2,4,4,0,1,0,0,0,0,1,3.5
"51","ANA201204190","jepsk001",2012-04-19,"ANA","OAK",2,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,1,16,9,0,2,4,4,0,1,0,0,0,0,1,4.5
"52","ANA201204190","milot001",2012-04-19,"OAK","ANA",1,1,0,0,0,1,0,0,15,23,22,2,2,7,10,3,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,5,7,94,67,1,4,2,0,0,0,0,0,0,0,5,9.5
"53","ANA201204190","norbj001",2012-04-19,"OAK","ANA",3,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,0,2,0,8,6,1,4,2,2,1,0,0,0,0,1,1,9.5
"54","ANA201204190","wilsc004",2012-04-19,"ANA","OAK",1,1,0,0,0,0,1,0,18,25,22,4,3,2,3,1,0,0,0,3,0,8,0,0,0,0,0,0,0,0,0,3,6,112,71,0,2,4,0,0,0,0,0,0,0,6,14
"55","ANA201204200","ayall001",2012-04-20,"BAL","ANA",3,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,12,7,0,3,6,6,0,1,0,0,0,0,1,3.5
"56","ANA201204200","downs001",2012-04-20,"ANA","BAL",3,0,0,0,0,0,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,13,9,1,6,3,3,1,0,0,0,0,1,1,8.5
"57","ANA201204200","hawkl001",2012-04-20,"ANA","BAL",2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,5,1,6,3,3,1,0,0,0,0,1,0.333333333333333,6.16666666666667
"58","ANA201204200","matub001",2012-04-20,"BAL","ANA",1,1,0,0,0,0,1,0,15,28,25,6,4,9,12,3,0,0,0,3,1,6,0,0,0,0,0,0,0,0,0,3,5,100,68,0,3,6,0,0,0,0,0,0,0,5,6.5
"59","ANA201204200","odayd001",2012-04-20,"BAL","ANA",2,0,0,0,0,0,0,0,6,8,8,0,0,2,4,2,0,0,0,0,0,4,0,0,0,0,0,0,0,3,2,2,0,31,25,0,3,6,6,0,1,0,0,0,0,2,11
"60","ANA201204200","waldj001",2012-04-20,"ANA","BAL",4,0,0,0,1,0,0,1,3,4,3,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,1,27,16,1,6,3,3,1,0,0,0,0,0,1,8.5
"61","ANA201204200","willj003",2012-04-20,"ANA","BAL",1,1,0,0,0,1,0,0,20,28,27,3,3,7,12,2,0,1,0,1,0,6,0,0,0,0,0,0,0,0,0,9,5,102,67,1,6,3,0,0,0,0,0,0,0,6.66666666666667,16.3333333333333
"62","ANA201204210","arrij001",2012-04-21,"BAL","ANA",1,1,0,0,0,0,1,0,13,22,19,5,5,6,6,0,0,0,0,3,0,5,0,0,0,0,0,1,0,0,0,4,4,86,47,0,3,6,0,0,0,1,0,0,0,4.33333333333333,1.16666666666667
"63","ANA201204210","ayall001",2012-04-21,"BAL","ANA",3,0,0,0,0,0,0,0,3,5,5,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,18,12,0,3,6,5,0,1,0,0,0,0,1,3.5
"64","ANA201204210","lindm001",2012-04-21,"BAL","ANA",2,0,0,0,0,0,0,0,5,6,6,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3,1,4,0,21,14,0,3,6,5,0,1,1,0,0,0,1.66666666666667,6.83333333333333
"65","ANA201204210","pattt001",2012-04-21,"BAL","ANA",4,0,0,0,1,0,0,0,3,5,5,0,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,11,9,0,3,6,6,0,1,0,0,0,0,1,3.5
"66","ANA201204210","weavj003",2012-04-21,"ANA","BAL",1,1,1,0,0,1,0,0,27,31,31,3,3,5,10,0,1,1,0,0,0,5,1,0,0,0,0,0,0,0,0,10,11,114,76,1,6,3,0,0,0,0,0,0,0,9,24.5
"67","ANA201204220","chenw001",2012-04-22,"BAL","ANA",1,1,0,0,0,0,0,0,19,26,23,1,1,5,7,2,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,5,7,96,58,1,3,2,0,0,0,1,1,0,0,6.33333333333333,16.1666666666667
"68","ANA201204220","downs001",2012-04-22,"ANA","BAL",2,0,0,0,0,0,0,0,3,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,1,2,16,10,0,2,3,2,0,0,1,0,1,0,1,3.5
"69","ANA201204220","hared001",2012-04-22,"ANA","BAL",1,1,0,0,0,0,0,0,22,27,26,2,2,6,6,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,8,3,114,72,0,2,3,0,0,0,1,0,1,0,7.33333333333333,23.6666666666667
"70","ANA201204220","hawkl001",2012-04-22,"ANA","BAL",4,0,0,0,1,0,1,0,3,5,3,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,18,11,0,2,3,2,0,0,0,0,0,0,1,0.5
"71","ANA201204220","johnj010",2012-04-22,"BAL","ANA",4,0,0,0,1,0,0,1,3,4,4,0,0,1,2,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,19,12,1,3,2,2,1,0,0,0,0,0,1,9.5
"72","ANA201204220","odayd001",2012-04-22,"BAL","ANA",2,0,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,1,0,6,4,1,3,2,1,0,0,1,1,0,0,0.666666666666667,2.33333333333333
"73","ANA201204220","strop001",2012-04-22,"BAL","ANA",3,0,0,0,0,1,0,0,6,7,7,1,1,1,4,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,2,0,24,18,1,3,2,1,0,0,0,0,0,0,2,9
"74","ANA201204220","waldj001",2012-04-22,"ANA","BAL",3,0,0,0,0,0,0,0,2,3,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,12,5,0,2,3,2,0,0,1,0,1,0,0.666666666666667,1.33333333333333
"75","ANA201204300","blacn001",2012-04-30,"MIN","ANA",1,1,0,0,0,0,1,0,18,25,24,3,3,7,12,2,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,6,9,85,50,0,3,4,0,0,0,1,0,0,0,6,10
"76","ANA201204300","burna002",2012-04-30,"MIN","ANA",2,0,0,0,0,0,0,0,3,4,4,1,1,1,4,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,6,0,3,4,3,0,1,0,0,0,0,1,1.5
"77","ANA201204300","burtj001",2012-04-30,"MIN","ANA",3,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,6,0,3,4,4,0,1,0,0,0,0,1,3.5
"78","ANA201204300","downs001",2012-04-30,"ANA","MIN",3,0,0,0,1,0,0,1,4,5,5,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,3,1,15,11,1,4,3,3,1,0,0,0,0,0,1.33333333333333,9.66666666666667
"79","ANA201204300","hawkl001",2012-04-30,"ANA","MIN",2,0,0,0,0,0,0,0,1,3,3,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,10,7,1,4,3,3,1,0,0,0,0,1,0.333333333333333,6.16666666666667
"80","ANA201204300","wilsc004",2012-04-30,"ANA","MIN",1,1,0,0,0,1,0,0,22,29,27,3,3,5,6,1,0,0,0,1,0,4,0,1,0,0,0,0,0,0,0,12,6,108,69,1,4,3,0,0,0,0,0,0,0,7.33333333333333,16.6666666666667
"81","ANA201205010","grayj002",2012-05-01,"MIN","ANA",3,0,0,0,1,0,0,0,3,4,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,1,13,8,0,0,4,4,0,1,0,0,0,0,1,3.5
"82","ANA201205010","lirif001",2012-05-01,"MIN","ANA",1,1,0,0,0,0,1,0,16,25,21,4,4,7,15,0,1,2,0,3,1,5,0,0,1,0,0,0,0,0,0,7,2,91,51,0,0,4,0,0,0,0,0,0,0,5.33333333333333,6.66666666666666
"83","ANA201205010","swara001",2012-05-01,"MIN","ANA",2,0,0,0,0,0,0,0,5,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,3,1,14,10,0,0,4,4,0,1,0,0,0,0,1.66666666666667,5.83333333333333
"84","ANA201205010","willj003",2012-05-01,"ANA","MIN",1,1,1,1,0,1,0,0,27,29,28,0,0,3,3,0,0,0,0,1,0,6,1,0,0,0,0,0,0,0,0,14,5,109,75,1,4,0,0,0,0,0,0,0,0,9,30.5
"85","ANA201205020","burna002",2012-05-02,"MIN","ANA",3,0,0,0,0,0,0,0,6,10,9,3,3,3,6,0,0,1,0,1,0,2,0,0,0,0,0,0,0,0,0,1,3,39,28,0,0,9,6,0,1,0,0,0,0,2,2
"86","ANA201205020","cappm001",2012-05-02,"MIN","ANA",6,0,0,0,1,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,9,7,0,0,9,9,0,1,0,0,0,0,1,3.5
"87","ANA201205020","duenb001",2012-05-02,"MIN","ANA",4,0,0,0,0,0,0,0,3,5,5,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,6,0,0,9,9,0,1,0,0,0,0,1,3.5
"88","ANA201205020","hendl001",2012-05-02,"MIN","ANA",1,1,0,0,0,0,1,0,7,16,14,6,6,9,14,2,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,2,2,60,35,0,0,9,0,0,0,3,0,0,0,2.33333333333333,-8.83333333333333
"89","ANA201205020","malom001",2012-05-02,"MIN","ANA",2,0,0,0,0,0,0,0,2,3,3,0,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,2,10,7,0,0,9,6,0,1,3,0,0,0,0.666666666666667,2.33333333333333
"90","ANA201205020","perkg001",2012-05-02,"MIN","ANA",5,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,7,7,0,0,9,9,0,1,0,0,0,0,1,4.5
"91","ANA201205020","weavj003",2012-05-02,"ANA","MIN",1,1,1,1,0,1,0,0,27,29,28,0,0,0,0,0,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,4,14,121,77,1,9,0,0,0,0,0,0,0,0,9,33.5
"92","ANA201205030","carpd002",2012-05-03,"ANA","TOR",3,0,0,0,1,0,0,0,3,3,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,8,5,0,0,5,5,0,1,0,0,0,0,1,3.5
"93","ANA201205030","hared001",2012-05-03,"ANA","TOR",1,1,0,0,0,0,1,0,21,27,25,5,3,5,8,0,0,1,0,2,0,5,2,0,0,0,0,0,0,0,0,5,9,101,67,0,0,5,0,0,0,0,0,0,0,7,15.5
"94","ANA201205030","morrb001",2012-05-03,"TOR","ANA",1,1,1,1,0,1,0,0,27,28,28,0,0,3,4,1,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,9,8,102,75,1,5,0,0,0,0,0,0,0,0,9,33.5
"95","ANA201205030","waldj001",2012-05-03,"ANA","TOR",2,0,0,0,0,0,0,0,3,5,5,0,0,2,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,19,15,0,0,5,5,0,1,0,0,0,0,1,5.5
"96","ANA201205040","alvah001",2012-05-04,"TOR","ANA",1,1,1,1,0,1,0,0,27,32,31,0,0,6,8,2,0,0,0,1,0,3,2,0,0,0,0,0,0,0,0,13,9,97,71,1,4,0,0,0,0,0,0,0,0,9,27.5
"97","ANA201205040","isrij001",2012-05-04,"ANA","TOR",2,0,0,0,1,0,0,0,3,7,6,1,1,2,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,2,0,22,13,0,0,4,3,0,1,0,0,0,0,1,1.5
"98","ANA201205040","sante001",2012-05-04,"ANA","TOR",1,1,0,0,0,0,1,0,24,30,28,3,3,3,7,1,0,1,0,2,0,10,0,0,0,0,0,0,0,0,0,11,3,111,74,0,0,4,0,0,0,1,0,0,0,8,24
"99","ANA201205050","carrj002",2012-05-05,"TOR","ANA",3,0,0,0,0,0,0,0,4,7,7,1,1,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,19,11,0,2,6,5,0,1,0,0,0,0,1.33333333333333,2.66666666666667
"100","ANA201205050","drabk001",2012-05-05,"TOR","ANA",1,1,0,0,0,0,1,0,15,27,22,5,5,8,15,1,0,2,0,5,0,2,2,0,0,0,0,2,0,0,0,7,3,99,52,0,2,6,0,0,0,1,0,0,0,5,-1.5
"101","ANA201205050","frasj002",2012-05-05,"TOR","ANA",2,0,0,0,0,0,0,0,3,5,4,0,0,1,1,0,0,0,0,0,0,2,0,0,0,1,0,0,0,3,2,0,1,18,12,0,2,6,5,0,1,1,0,0,0,1,5.5
"102","ANA201205050","friee001",2012-05-05,"ANA","TOR",2,0,0,0,1,0,0,0,3,4,3,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,21,13,1,6,2,2,1,0,0,0,0,0,1,5.5
"103","ANA201205050","perel001",2012-05-05,"TOR","ANA",4,0,0,0,1,0,0,0,2,3,3,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,1,1,0,4,3,0,2,6,6,0,1,0,0,0,0,0.666666666666667,2.33333333333333
